Domain,IP,Status
wizy.facebook.com,163.70.158.7,rapiddns
cloud-x2p-edge-http-shv-01-zrh1.facebook.com,57.144.99.161,anubis
livestream-edgetee-upload-staging-shv-01-cgk1.facebook.com,157.240.208.28,anubis
edge-z-p1-shv-01-gua1.facebook.com,157.240.233.17,anubis
mpstreamer-fbonly-bgp-02-del1.facebook.com,157.240.239.209,anubis
edge-atlas-shv-01-scl2.facebook.com,157.240.204.14,anubis
ar-ar.af-za.fbjs.facebook.com,163.70.158.7,rapiddns
www.af-za.fbjs.facebook.com,163.70.158.7,rapiddns
so-so.facebook.com,163.70.158.7,rapiddns
grvty.m.facebook.com,163.70.158.7,rapiddns
developers.beta.facebook.com,163.70.158.13,rapiddns
headers-shv-00-rprn0.facebook.com,66.220.149.254,anubis
edge-fblite-tcp-mini-shv-01-cph2.facebook.com,157.240.200.39,anubis
enem.facebook.com,163.70.158.7,rapiddns
ndn.facebook.com,157.240.0.13,rapiddns
hemsedal.facebook.com,157.240.199.17,rapiddns
nnn.facebook.com,163.70.159.7,rapiddns
netco.facebook.com,163.70.158.7,rapiddns
taflan.facebook.com,163.70.159.7,rapiddns
samskipti.facebook.com,163.70.158.7,rapiddns
edge-iglite-p3-shv-01-lga3.facebook.com,31.13.71.135,rapiddns
fbcromwelledge-bgp-01-del1.facebook.com,157.240.198.197,anubis
aisi.m.facebook.com,157.240.235.15,rapiddns
rfconsultants.m.facebook.com,157.240.15.1,rapiddns
livestream-edgetee-upload-staging-shv-01-nrt1.facebook.com,31.13.82.10,anubis
66-220-144-160.mail-campmail.facebook.com,66.220.144.160,anubis
edge-dgw-p4-shv-01-mia3.facebook.com,31.13.67.168,rapiddns
adsmanager.facebook.com,157.240.15.1,alienvault
secure-edge-latest-shv-02-cgk1.facebook.com,31.13.95.5,anubis
carglassnordics.m.facebook.com,163.70.158.7,rapiddns
edge-mqtt-shv-01-otp1.facebook.com,185.60.218.15,anubis
sia.facebook.com,157.240.199.17,rapiddns
edge-ig-mqtt-p4-shv-02-sof1.facebook.com,157.240.234.173,anubis
edge-fwdproxy-2-bgp-01-lax3.facebook.com,31.13.70.212,anubis
sgag.m.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-mini-edge-shv-01-itm1.facebook.com,157.240.209.33,anubis
col.facebook.com,157.240.252.10,rapiddns
whatsapp-chatd-igd-edge-shv-03-xsp1.facebook.com,31.13.68.134,anubis
edge-z-p1-shv-02-lga3.facebook.com,157.240.241.19,anubis
eou-mrm.facebook.com,157.240.0.13,rapiddns
pt-br.facebook.com,157.240.0.13,alienvault
edge-extern-shv-01-hbe1.facebook.com,102.132.97.9,anubis
monster.m.facebook.com,163.70.158.7,rapiddns
69-171-244-32.mail-forward.facebook.com,69.171.244.32,anubis
nb-no.id-id.prod.facebook.com,163.70.158.7,rapiddns
karwan.facebook.com,163.70.158.7,rapiddns
store.dns.facebook.com,157.240.15.1,rapiddns
synthetic-e2e-elbprod-sli-shv-01-ham3.facebook.com,157.240.210.223,rapiddns
mqtt.facebook.com,163.70.158.5,anubis
a1qa.facebook.com,157.240.235.15,rapiddns
wadi.facebook.com,163.70.158.7,rapiddns
edge-iglite-p3-shv-01-lhr8.facebook.com,157.240.221.135,rapiddns
www.th-th.tr-tr.fbjs.facebook.com,157.240.211.1,rapiddns
work-92999033.m.facebook.com,163.70.158.7,rapiddns
edge-z-p1-shv-02-gru1.facebook.com,157.240.226.18,anubis
cloud-x2p-edge-http-shv-01-sjc3.facebook.com,157.240.22.219,anubis
fr-fr.es-es.c.facebook.com,163.70.158.7,rapiddns
neomobile.facebook.com,157.240.15.1,rapiddns
bayada.facebook.com,163.70.158.7,rapiddns
static.new.facebook.com,157.240.199.17,rapiddns
edge-latest-shv-01-gua1.facebook.com,157.240.233.10,anubis
dohproxy-mobile-shv-01-sof1.facebook.com,157.240.9.131,anubis
hipay.facebook.com,163.70.158.7,rapiddns
edge-z-p4-shv-01-gmp1.facebook.com,31.13.76.169,anubis
avans.m.facebook.com,163.70.158.7,rapiddns
livestream-edgetee-upload-shv-01-fco2.facebook.com,157.240.231.23,anubis
fr-fr.es-es.eu.lite.facebook.com,157.240.252.10,rapiddns
snaptest.facebook.com,163.70.158.7,rapiddns
edge-fwdproxy-5-bgp-01-mad1.facebook.com,31.13.83.214,anubis
edge-c2p-shv-01-ssn1.facebook.com,157.240.215.206,anubis
edge-iglite-p42-shv-01-cpt1.facebook.com,102.132.99.160,rapiddns
osiris.m.facebook.com,163.70.158.7,rapiddns
gws-qa.fbjs.facebook.com,163.70.158.7,rapiddns
work-60762610.facebook.com,163.70.158.7,rapiddns
de-de.tr-tr.fbjs.facebook.com,163.70.158.7,rapiddns
pay.pt-br.en-gb.fbjs.facebook.com,163.70.158.7,rapiddns
live-api-a.facebook.com,157.240.13.4,rapiddns
medialink.facebook.com,163.70.158.7,rapiddns
tekniskaverken.facebook.com,157.240.15.1,rapiddns
livestream-edgetee-upload-staging-shv-01-hbe1.facebook.com,102.132.97.29,anubis
iorg-fba-edge-shv-01-mxp1.facebook.com,31.13.86.39,anubis
edge-mws-shv-01-fml1.facebook.com,57.144.33.130,anubis
edge-mqtt-shv-02-dfw5.facebook.com,31.13.93.12,anubis
edgeray-shv-01-lhr8.facebook.com,157.240.221.62,anubis
vumatel.m.facebook.com,163.70.158.7,rapiddns
merconsulting.facebook.com,157.240.15.1,rapiddns
lastminute.facebook.com,157.240.0.13,rapiddns
b-api.facebook.com,163.70.158.35,alienvault
www.vi-vn.lite.facebook.com,163.70.158.7,rapiddns
edge-dgw-p4-shv-01-tpe1.facebook.com,31.13.87.168,rapiddns
edge-fblite-tcp-p1-shv-01-lis1.facebook.com,157.240.212.27,anubis
edge-mqtt-latest-shv-01-dus1.facebook.com,157.240.27.12,anubis
edgeray-msgr-shv-01-hou1.facebook.com,157.240.24.52,anubis
edge-mqtt-mini-shv-01-muc2.facebook.com,157.240.223.34,anubis
teamnexus.facebook.com,163.70.158.7,rapiddns
mpstreamer-fbonly-bgp-01-iad3.facebook.com,31.13.66.201,anubis
edge-onevc-sip-shv-01-mba1.facebook.com,102.132.96.209,anubis
edge-mws-shv-01-cgk1.facebook.com,157.240.208.52,anubis
edge-ig-mqtt-p4-shv-01-dub4.facebook.com,31.13.73.173,anubis
dental-instruments.m.facebook.com,157.240.211.1,rapiddns
locazo.facebook.com,157.240.15.1,rapiddns
actingteachers.m.facebook.com,157.240.199.17,rapiddns
pt-br.lt-lt.fbjs.facebook.com,163.70.158.7,rapiddns
giffgaff.m.facebook.com,163.70.158.7,rapiddns
subdomain7.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-p4-edge-shv-02-qro1.facebook.com,157.240.25.171,anubis
cloud-x2p-edge-http-shv-01-lis1.facebook.com,157.240.212.219,anubis
livestream-edgetee-upload-shv-01-mad1.facebook.com,31.13.83.11,anubis
edgeray-msgr-shv-01-itm1.facebook.com,157.240.209.57,anubis
edge-turnservice-shv-01-pmo1.facebook.com,31.13.69.56,anubis
mail2.fbjs.facebook.com,163.70.158.7,rapiddns
secure-edge-latest-shv-02-hkg4.facebook.com,157.240.211.5,anubis
66-220-155-145.mail-mail.facebook.com,66.220.155.145,anubis
project5.facebook.com,157.240.199.17,rapiddns
flexential.m.facebook.com,163.70.158.7,rapiddns
nmrn-gb.m.facebook.com,157.240.15.1,rapiddns
ko-kr.lite.facebook.com,163.70.158.7,rapiddns
tr-tr.fbjs.facebook.com,157.240.211.1,rapiddns
secure-edge-latest-shv-03-sin6.facebook.com,157.240.15.5,anubis
fr-fr.hr-hr.google.fbjs.facebook.com,157.240.0.13,rapiddns
www.dev.facebook.com,10.110.143.17,rapiddns
ar-ar.fr-ca.zh-tw.tr-tr.fbjs.facebook.com,157.240.15.1,rapiddns
edge-z-p4-shv-01-eze1.facebook.com,31.13.94.169,anubis
whatsapp-chatd-msgr-p4-edge-shv-01-xsp1.facebook.com,157.240.217.171,anubis
it-it.sv-se.es-es.prod.facebook.com,163.70.158.7,rapiddns
_cisco-uds._tcp.dns.facebook.com,157.240.0.13,rapiddns
work-64775308.m.facebook.com,163.70.158.7,rapiddns
openbank.facebook.com,157.240.211.1,rapiddns
acart.facebook.com,157.240.211.1,rapiddns
edge-mws-shv-01-lga3.facebook.com,31.13.71.61,anubis
whatsapp-chatd-igd-p42-edge-shv-02-dfw5.facebook.com,31.13.93.175,anubis
nannicola.m.facebook.com,163.70.158.7,rapiddns
ja-jp.ar-ar.zh-cn.hu-hu.fbjs.facebook.com,157.240.252.10,rapiddns
edge-shortwave-shv-01-yyz1.facebook.com,31.13.80.26,rapiddns
whatsapp-chatd-igd-p42-edge-shv-01-lis1.facebook.com,157.240.212.175,anubis
edge-latest-shv-01-hou1.facebook.com,157.240.24.11,anubis
cloud-x2p-edge-http-shv-01-arn2.facebook.com,31.13.72.219,anubis
axiata.facebook.com,163.70.158.7,rapiddns
carabelli.facebook.com,157.240.15.1,rapiddns
sql.fbjs.facebook.com,163.70.158.7,rapiddns
ko-kr.es-es.c.facebook.com,163.70.158.7,rapiddns
edge-dgw-mini-shv-01-vie1.facebook.com,31.13.84.40,rapiddns
lupin.m.facebook.com,163.70.158.7,rapiddns
dohproxy-mobile-shv-01-gua1.facebook.com,157.240.233.54,anubis
edge-z-p3-shv-01-lga3.facebook.com,31.13.71.53,anubis
switch.facebook.com,163.70.158.7,rapiddns
pt-br.pt-br.developers.prod.facebook.com,157.240.15.1,rapiddns
edge-iglite-p42-shv-01-sof1.facebook.com,157.240.9.160,rapiddns
edge-rtp-relay-40000-shv-01-tpe1.facebook.com,31.13.87.208,anubis
edgeray-shv-01-gru1.facebook.com,157.240.222.62,anubis
whatsapp-chatd-msgr-edge-shv-01-lis1.facebook.com,157.240.212.29,anubis
69-171-244-42.mail-forward.facebook.com,69.171.244.42,anubis
emeritus.facebook.com,157.240.15.1,rapiddns
es-la.id-id.ru-ru.fbjs.facebook.com,157.240.15.1,rapiddns
edge.fbjs.facebook.com,163.70.159.7,rapiddns
edge-fwdproxy-3-bgp-01-sof1.facebook.com,157.240.9.211,anubis
edge-shortwave-shv-01-bom1.facebook.com,157.240.16.14,anubis
edge-fwdproxy-3-bgp-01-bom1.facebook.com,157.240.16.211,anubis
whatsapp-chatd-edge-shv-01-pmo1.facebook.com,31.13.69.61,anubis
66-220-155-143.mail-mail.facebook.com,66.220.155.143,anubis
fo-fo.facebook.com,157.240.0.13,rapiddns
p-upload.facebook.com,157.240.235.15,alienvault
iorg-fba-edge-shv-01-akl1.facebook.com,31.13.78.37,anubis
edge-mqtt-p4-shv-01-mia3.facebook.com,31.13.67.170,anubis
edge-fwdproxy-4-bgp-02-mia3.facebook.com,157.240.14.213,anubis
edgeray-shv-04-sin6.facebook.com,157.240.235.62,anubis
69-171-244-115.mail-mail.facebook.com,69.171.244.115,anubis
aur-ora.facebook.com,163.70.158.7,rapiddns
hi-in.apps.prod.facebook.com,163.70.158.7,rapiddns
edgeray-shv-01-prg1.facebook.com,157.240.30.52,anubis
phabricator.dev.facebook.com,10.110.199.9,rapiddns
synthetic-e2e-elbintern-sli-shv-01-msp1.facebook.com,157.240.26.221,rapiddns
solidarite-sida.facebook.com,163.70.158.7,rapiddns
beerlab.facebook.com,157.240.15.1,rapiddns
rolland.facebook.com,163.70.158.7,rapiddns
klp.facebook.com,157.240.15.1,rapiddns
edge-msgr-latest-shv-02-mia3.facebook.com,157.240.14.9,anubis
wit-edge-shv-01-scl2.facebook.com,157.240.204.54,anubis
edge-z-m-mini-shv-01-scl2.facebook.com,157.240.204.36,anubis
iorg-fba-edge-shv-01-gru2.facebook.com,31.13.85.39,anubis
rupload-cgk1-1.up.facebook.com,157.240.208.16,rapiddns
ja-jp.f.b.c.facebook.com,163.70.158.7,rapiddns
edge-z-p1-shv-01-mad1.facebook.com,31.13.83.21,anubis
whatsapp-chatd-igd-p42-edge-shv-01-del1.facebook.com,157.240.198.175,anubis
server1.fbjs.facebook.com,163.70.158.7,rapiddns
it-it.zh-cn.af-za.fbjs.facebook.com,157.240.211.1,rapiddns
69-171-244-73.mail-mail.facebook.com,69.171.244.73,anubis
edgeray-msgr-shv-02-sof1.facebook.com,157.240.234.55,anubis
edge-mqtt-latest-shv-01-bom1.facebook.com,157.240.16.12,rapiddns
edgeray-msgr-shv-01-pmo1.facebook.com,31.13.69.52,anubis
runroom.facebook.com,157.240.15.1,rapiddns
edge-z-p3-shv-01-gmp1.facebook.com,31.13.76.53,anubis
whatsapp-chatd-igd-edge-shv-01-yyz1.facebook.com,31.13.80.134,anubis
whatsapp-chatd-msgr-p4-edge-shv-01-mia3.facebook.com,31.13.67.171,anubis
sos.m.facebook.com,157.240.252.10,rapiddns
z-p42-instagram.c10r.facebook.com,157.240.0.174,alienvault
fr-fr.cs-cz.ro-ro.fbjs.facebook.com,157.240.235.15,anubis
zh-cn.pt-pt.pt-pt.fbjs.facebook.com,163.70.158.7,rapiddns
tools.hr.facebook.com,10.110.159.20,rapiddns
dhive.facebook.com,157.240.211.1,rapiddns
metrics.fbjs.facebook.com,157.240.199.17,rapiddns
edge-z-m-mini-shv-01-sjc3.facebook.com,157.240.22.36,anubis
edge-mws-shv-02-sin6.facebook.com,157.240.13.60,anubis
hr-hr.google.fbjs.facebook.com,157.240.15.1,rapiddns
scgraph.facebook.com,10.110.159.14,crtsh
edge-fwdproxy-1-bgp-01-xsp1.facebook.com,157.240.217.199,anubis
edge-stun-shv-01-sjc3.facebook.com,157.240.22.7,anubis
rsw1ac-inband.01.snc8.facebook.com,10.172.3.10,anubis
69-171-244-108.mail-mail.facebook.com,69.171.244.108,anubis
us-east-1.fbjs.facebook.com,163.70.158.7,rapiddns
oxfam.facebook.com,157.240.15.1,rapiddns
edge-services-fbonly-shv-01-gru2.facebook.com,31.13.85.195,anubis
edge-star-mini-shv-02-mia3.facebook.com,157.240.14.35,anubis
thriveinasia.facebook.com,157.240.0.13,rapiddns
unicc.facebook.com,163.70.158.7,rapiddns
ar-ar.fr-ca.ms-my.fbjs.facebook.com,163.70.159.7,rapiddns
about.ms-my.lite.lite.facebook.com,157.240.0.13,rapiddns
69-171-232-146.mail-mail.facebook.com,69.171.232.146,anubis
adalib.m.facebook.com,163.70.158.7,rapiddns
edge-fwdproxy-5-bgp-01-ham3.facebook.com,157.240.210.213,anubis
secure-edge-latest-shv-04-sin6.facebook.com,157.240.235.6,anubis
sz-pl.facebook.com,157.240.0.13,rapiddns
pay.blog.en-gb.fbjs.facebook.com,157.240.0.13,rapiddns
cb-iq.facebook.com,163.70.158.7,rapiddns
bombardier.facebook.com,163.70.158.7,rapiddns
www.pt-br.developers.prod.facebook.com,157.240.252.10,rapiddns
edge-fwdproxy-5-bgp-01-iev1.facebook.com,157.240.224.196,anubis
edge-onevc-sip-shv-01-ham3.facebook.com,157.240.210.209,anubis
edge-atlas-shv-01-dub4.facebook.com,31.13.73.6,anubis
dohproxy-shv-01-lax3.facebook.com,31.13.70.220,rapiddns
edge-mqtt-latest-shv-01-waw1.facebook.com,31.13.81.11,anubis
mpstreamer-fbonly-bgp-01-scl2.facebook.com,157.240.204.198,anubis
edge-fwdproxy-2-bgp-01-dus1.facebook.com,157.240.27.207,anubis
edge-fwdproxy-5-bgp-01-hou1.facebook.com,157.240.24.211,anubis
corp-dmg.facebook.com,163.70.158.7,rapiddns
_collab-edge.dns.facebook.com,157.240.235.15,rapiddns
6-edge-chat.facebook.com,163.70.159.7,rapiddns
wit-edge-shv-02-bom1.facebook.com,31.13.79.55,anubis
regis.facebook.com,163.70.158.7,rapiddns
livestream-edgetee-upload-staging-shv-02-cgk1.facebook.com,31.13.95.10,rapiddns
livestream-edgetee-upload-staging-shv-01-fml1.facebook.com,57.144.32.151,anubis
ja-jp.new.facebook.com,157.240.0.13,rapiddns
edge-mqtt-latest-shv-01-qro1.facebook.com,31.13.89.13,anubis
intern-managed-client-shv-02-maa2.facebook.com,157.240.192.9,anubis
whatsapp-chatd-edge-shv-01-cph2.facebook.com,157.240.200.61,anubis
edge-z-p3-shv-01-atl3.facebook.com,31.13.65.54,anubis
qs.facebook.com,163.70.159.7,rapiddns
saudiamro.m.facebook.com,157.240.252.10,rapiddns
rampart.vvv.facebook.com,10.110.231.37,rapiddns
vananservices.m.facebook.com,157.240.0.13,rapiddns
edge-mqtt-mini-shv-01-mia3.facebook.com,31.13.67.32,rapiddns
ssvc-gb.facebook.com,157.240.235.15,rapiddns
ar-ar.sv-se.es-es.prod.facebook.com,157.240.0.13,rapiddns
edge-mqtt-shv-02-iad3.facebook.com,157.240.229.20,anubis
zh-cn.facebook.com,163.70.159.7,alienvault
cooperative.facebook.com,157.240.0.13,rapiddns
1h8jnoa.dns.facebook.com,157.240.0.13,rapiddns
edge-turnservice-shv-01-hkg4.facebook.com,157.240.199.48,anubis
edge-turnservice-shv-01-dfw5.facebook.com,157.240.19.48,anubis
edge-secure-shv-01-lis1.facebook.com,157.240.212.15,anubis
traceroute-fbonly-bgp-04-sin6.facebook.com,157.240.235.210,anubis
hi-in.tr-tr.ja-jp.fbjs.facebook.com,163.70.158.7,rapiddns
edgeray-msgr-shv-01-iad3.facebook.com,31.13.66.128,rapiddns
edge-msgr-latest-shv-01-mad1.facebook.com,31.13.83.23,anubis
whatsapp-chatd-msgr-p4-edge-shv-01-sof1.facebook.com,157.240.9.171,anubis
wit-edge-shv-01-sjc3.facebook.com,157.240.22.55,anubis
ca-es.facebook.com,157.240.235.15,rapiddns
ondemand-edge-shv-02-sof1.facebook.com,157.240.234.195,anubis
edgeray-shv-01-iad3.facebook.com,31.13.66.53,anubis
retura.facebook.com,163.70.158.7,rapiddns
pt-br.es-la.vi-vn.lite.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-p4-edge-shv-01-gru1.facebook.com,157.240.222.171,anubis
edge-mqtt-mini-shv-01-los2.facebook.com,102.132.101.34,anubis
geo-park.facebook.com,163.70.158.7,rapiddns
pt-br.ms-my.fbjs.facebook.com,157.240.252.10,rapiddns
wit-edge-shv-01-dub4.facebook.com,31.13.73.55,anubis
66-220-157-20.mail-forward.facebook.com,66.220.157.20,anubis
66-220-155-167.mail-campmail.facebook.com,66.220.155.167,anubis
pt-br.alpha.facebook.com,163.70.158.13,rapiddns
edge-atlas-shv-01-prg1.facebook.com,157.240.30.8,anubis
wit-edge-shv-01-ams4.facebook.com,157.240.201.54,anubis
unicef.facebook.com,163.70.158.7,rapiddns
dublinport.facebook.com,157.240.0.13,rapiddns
secure-edge-latest-shv-02-iad3.facebook.com,157.240.229.8,anubis
cubility.m.facebook.com,163.70.158.7,rapiddns
_tls.dns.facebook.com,163.70.158.7,rapiddns
wit-edge-shv-01-gru2.facebook.com,31.13.85.56,anubis
wit-edge-shv-02-lga3.facebook.com,157.240.241.54,anubis
66-220-157-76.mail-mail.facebook.com,66.220.157.76,anubis
cocacolacambodia.facebook.com,163.70.158.7,rapiddns
de-de.es-es.nl-nl.g.c.facebook.com,163.70.158.7,rapiddns
edge-services-fbonly-shv-01-ber1.facebook.com,185.60.217.195,anubis
work-64530213.m.facebook.com,157.240.15.1,rapiddns
edge-iglite-p3-shv-01-mxp1.facebook.com,31.13.86.135,rapiddns
dohproxy-mobile-shv-02-lga3.facebook.com,157.240.241.59,anubis
711ph.facebook.com,157.240.0.13,rapiddns
elmamut.m.facebook.com,157.240.15.1,rapiddns
www.fr-ca.ms-my.fbjs.facebook.com,157.240.15.1,rapiddns
dadeschools.facebook.com,163.70.158.7,rapiddns
login.dns.facebook.com,163.70.158.7,rapiddns
splunk.facebook.com,157.240.235.15,rapiddns
breds.facebook.com,163.70.158.7,rapiddns
secure-edge-latest-shv-01-sea1.facebook.com,157.240.3.28,anubis
pension.facebook.com,157.240.235.15,rapiddns
edgeray-cloudgaming-shv-01-lis1.facebook.com,157.240.212.56,anubis
edge-rtp-relay-40000-shv-01-scl2.facebook.com,157.240.204.208,anubis
edge-shortwave-shv-01-lga3.facebook.com,31.13.71.28,anubis
inet.facebook.com,157.240.0.13,rapiddns
www.ko-kr.de-de.fbjs.facebook.com,163.70.158.7,rapiddns
edgeray-shv-01-tpe1.facebook.com,31.13.87.50,anubis
edge-star-mini-shv-01-mxp1.facebook.com,31.13.86.36,anubis
edge-shortwave-shv-01-msp1.facebook.com,157.240.26.16,anubis
mixvibes.facebook.com,163.70.158.7,rapiddns
kotak.facebook.com,163.70.158.7,rapiddns
achieva.facebook.com,163.70.158.7,rapiddns
ko-kr.pt-br.en-gb.fbjs.facebook.com,157.240.15.1,rapiddns
ko-kr.pt-br.pt-pt.ro-ro.fbjs.facebook.com,163.70.158.7,rapiddns
luxoft.m.facebook.com,163.70.158.7,alienvault
edgeray-cloudgaming-shv-01-hbe1.facebook.com,102.132.97.128,anubis
edge-star-shv-01-lis1.facebook.com,157.240.212.16,anubis
sociedadebudistadobrasil.facebook.com,157.240.15.1,rapiddns
sandbox.facebook.com,157.240.199.17,anubis
secure-edge-latest-shv-02-qro1.facebook.com,157.240.25.5,anubis
edge-fwdproxy-3-bgp-01-itm1.facebook.com,157.240.209.211,anubis
edge-ig-mqtt-p4-shv-01-waw1.facebook.com,31.13.81.173,anubis
srt.facebook.com,157.240.235.15,rapiddns
thw-pfaffenhofen.facebook.com,157.240.199.17,rapiddns
work-69107926.facebook.com,163.70.158.7,rapiddns
graceschooloftheology.m.facebook.com,163.70.159.7,rapiddns
edge-star-shv-02-del1.facebook.com,157.240.239.17,anubis
ondemand-edge-shv-01-lim1.facebook.com,157.240.197.200,anubis
edge-mqtt-mini-shv-01-fco2.facebook.com,157.240.231.34,anubis
edge-atlas-shv-01-lax3.facebook.com,31.13.70.2,anubis
de-de.secure.facebook.com,163.70.158.21,rapiddns
edge-iglite-p42-shv-01-ham3.facebook.com,157.240.210.160,rapiddns
m.nl-nl.developers.prod.facebook.com,163.70.158.7,rapiddns
secure-edge-latest-shv-01-scl2.facebook.com,157.240.204.19,anubis
microsite-edge-shv-02-qro1.facebook.com,157.240.25.205,anubis
developers.et-ee.fbjs.facebook.com,157.240.15.1,rapiddns
edge-latest-shv-01-mct1.facebook.com,157.240.227.11,anubis
edge-z-m-mini-shv-01-hou1.facebook.com,157.240.24.36,anubis
dohproxy-shv-01-mba1.facebook.com,102.132.96.192,anubis
es-la.lm.prod.facebook.com,163.70.158.7,rapiddns
leap.facebook.com,157.240.15.1,rapiddns
about.de-de.ms-my.fbjs.facebook.com,157.240.15.1,rapiddns
iorg-fba-edge-shv-02-sof1.facebook.com,157.240.234.38,anubis
edge-shortwave-shv-01-itm1.facebook.com,157.240.209.12,anubis
bogner.facebook.com,157.240.0.13,rapiddns
wit-edge-shv-01-los2.facebook.com,102.132.101.56,anubis
edge-z-p3-shv-03-sin6.facebook.com,157.240.15.56,anubis
hi-in.fr-fr.prod.facebook.com,163.70.158.7,rapiddns
kirim.facebook.com,163.70.158.7,rapiddns
gui.dns.facebook.com,157.240.15.1,rapiddns
b.ns.c10r.facebook.com,129.134.31.11,anubis
edge-z-m-mini-shv-02-sof1.facebook.com,157.240.234.36,anubis
td.facebook.com,163.70.158.7,rapiddns
work-24691246.m.facebook.com,163.70.158.7,rapiddns
edgeray-turn-msgr-shv-02-hkg4.facebook.com,157.240.211.57,anubis
baileactivo.facebook.com,157.240.0.13,rapiddns
info.dns.facebook.com,157.240.0.13,rapiddns
rsw1aa-inband.01.snc8.facebook.com,10.172.1.10,rapiddns
whatsapp-chatd-edge-shv-02-del1.facebook.com,157.240.239.61,anubis
edge-shortwave-shv-01-lhr8.facebook.com,157.240.221.14,anubis
outlook.fbjs.facebook.com,163.70.158.7,rapiddns
movile.facebook.com,163.70.158.7,rapiddns
ko-kr.pl-pl.es-es.prod.facebook.com,163.70.158.7,rapiddns
edgeray-turn-msgr-shv-01-yyz1.facebook.com,31.13.80.58,anubis
dohproxy-mobile-shv-01-iad3.facebook.com,31.13.66.129,anubis
athome.m.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-p4-edge-shv-01-fml1.facebook.com,57.144.32.177,anubis
comet.facebook.com,163.70.159.7,rapiddns
edge-atlas-shv-01-hel3.facebook.com,157.240.205.14,anubis
aspire.m.facebook.com,157.240.0.13,rapiddns
edge-fwdproxy-3-bgp-01-qro1.facebook.com,31.13.89.211,anubis
media.fbjs.facebook.com,163.70.158.7,rapiddns
0-edge-chat.facebook.com,157.240.199.17,anubis
69-171-244-36.mail-forward.facebook.com,69.171.244.36,anubis
edge-dgw-p4-shv-01-dub4.facebook.com,31.13.73.168,rapiddns
avis-is.m.facebook.com,163.70.158.7,rapiddns
it-it.ro-ro.hr-hr.fbjs.facebook.com,163.70.158.7,rapiddns
69-171-244-65.mail-mail.facebook.com,69.171.244.65,anubis
knowledgemanagement.fbjs.facebook.com,157.240.15.1,rapiddns
ar-ar.ko-kr.login.lite.facebook.com,163.70.158.7,rapiddns
edge-iglite-p3-shv-01-los2.facebook.com,102.132.101.135,rapiddns
edge-fwdproxy-1-bgp-01-hou1.facebook.com,157.240.24.207,anubis
edge-tcp-tunnel-fbonly-shv-01-dfw5.facebook.com,157.240.19.196,anubis
edge-rtp-relay-40000-shv-02-lga3.facebook.com,157.240.241.198,anubis
bbs.dns.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-edge-shv-01-xsp1.facebook.com,157.240.217.61,anubis
edge-shortwave-shv-02-mrs2.facebook.com,157.240.196.13,anubis
edge-star-shv-01-mct1.facebook.com,157.240.227.1,anubis
whatsapp-chatd-igd-p42-edge-shv-01-dfw5.facebook.com,157.240.19.175,anubis
dps.facebook.com,163.70.158.7,rapiddns
whatsapp-chatd-msgr-mini-edge-shv-02-sof1.facebook.com,157.240.234.37,anubis
forum.fbjs.facebook.com,163.70.158.7,rapiddns
littlethings.facebook.com,163.70.158.7,rapiddns
edge-fwdproxy-1-bgp-01-ham3.facebook.com,157.240.210.199,anubis
mono.facebook.com,157.240.15.1,rapiddns
work-15175414.facebook.com,157.240.15.1,rapiddns
origamijp.facebook.com,163.70.159.7,anubis
edge-turnservice-shv-01-otp1.facebook.com,185.60.218.48,anubis
api2.facebook.com,163.70.158.7,rapiddns
developers.id-id.ru-ru.fbjs.facebook.com,157.240.211.1,rapiddns
notetech.facebook.com,157.240.252.10,rapiddns
livestream-edgetee-ws-upload-staging-shv-01-syd2.facebook.com,157.240.8.17,rapiddns
whatsapp-chatd-msgr-mini-edge-shv-01-del1.facebook.com,157.240.198.33,anubis
edge-fwdproxy-5-bgp-02-lax3.facebook.com,157.240.11.214,anubis
edge-msgr-latest-shv-01-los2.facebook.com,102.132.101.16,anubis
vi-vn.en-gb.fbjs.facebook.com,157.240.0.13,rapiddns
welisten.facebook.com,163.70.158.7,rapiddns
performics-es.m.facebook.com,157.240.235.15,rapiddns
edge-secure-shv-01-lim1.facebook.com,157.240.197.16,anubis
fr-fr.sr-rs.developers.prod.facebook.com,163.70.158.7,rapiddns
edge-iglite-p3-shv-01-hkg4.facebook.com,157.240.199.135,rapiddns
opensource.facebook.com,163.70.158.7,rapiddns
ko-kr.developers.prod.facebook.com,157.240.0.13,rapiddns
edge-mqtt-mini-shv-02-lhr8.facebook.com,157.240.214.34,anubis
intranetizen.facebook.com,163.70.158.7,rapiddns
l.de-de.ms-my.fbjs.facebook.com,157.240.211.1,rapiddns
whatsapp-chatd-msgr-p4-edge-shv-01-for1.facebook.com,157.240.216.171,anubis
f1.fbjs.facebook.com,157.240.252.10,rapiddns
edge-shortwave-shv-01-fco2.facebook.com,157.240.231.5,anubis
traceroute-fbonly-bgp-01-mrs2.facebook.com,157.240.195.194,anubis
hi-in.f1.fbjs.facebook.com,157.240.0.13,rapiddns
edge-stun-shv-01-fml1.facebook.com,57.144.32.133,anubis
